Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,"Standing Calf Raise, Leverage Machine",0,12,9,0,8,,0,68.75,kg,115,kg,0,2025-11-23T09:10:32.916Z,Gastrocnemius,Soleus,
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Cable Crunch,1,5,,0,,,0,7.5,kg,,,0,,Rectus Abdominis,Obliques,
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Cable Crunch,0,15,10,0,7,,0,10,kg,80,kg,0,2025-11-23T09:16:24.080Z,Rectus Abdominis,Obliques,
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Cable Crunch,0,15,6,0,7,,0,10,kg,70,kg,0,2025-11-23T09:17:36.141Z,Rectus Abdominis,Obliques,
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Cable Crunch,0,15,6,0,7,,0,10,kg,70,kg,0,2025-11-23T09:20:25.742Z,Rectus Abdominis,Obliques,
2025-11-23T07:59:07.766Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Cable Crunch,0,15,6,0,7,,0,10,kg,60,kg,0,2025-11-23T09:21:01.354Z,Rectus Abdominis,Obliques,
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",1,5,,0,,,0,17.5,kg,,,0,,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",1,5,,0,,,0,30,kg,,,0,,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",1,5,,0,,,0,48.5,kg,,,0,,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",0,6,10,0,7,,0,61,kg,60,kg,0,2025-11-21T13:58:16.894Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",0,6,9,0,7,,0,61,kg,60,kg,0,2025-11-21T14:01:59.818Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Incline Bench Press, Dumbbell",0,6,8,0,7,,0,61,kg,60,kg,0,2025-11-21T14:06:33.546Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Pull Up,0,10,10,0,8,,0,0,kg,0,kg,0,2025-11-21T14:09:51.207Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Pull Up,0,10,7,0,8,,0,0,kg,0,kg,0,2025-11-21T14:13:13.794Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Pull Up,0,10,6,0,8,,0,0,kg,0,kg,0,2025-11-21T14:17:17.674Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Chest Press, Leverage Machine",0,10,9,0,,,0,,,61,kg,0,2025-11-21T14:20:16.585Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Chest Press, Leverage Machine",0,10,15,0,,,0,,,69,kg,0,2025-11-21T14:22:04.737Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Chest Press, Leverage Machine",0,10,8,0,,,0,,,69,kg,0,2025-11-21T14:24:58.890Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Seated Row,1,5,,0,,,0,10,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Seated Row,1,5,,0,,,0,15,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Seated Row,0,10,12,0,7,,0,20,kg,55,kg,0,2025-11-21T14:28:35.441Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Seated Row,0,10,12,0,7,,0,20,kg,50,kg,0,2025-11-21T14:32:15.000Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Seated Row,0,10,12,0,7,,0,20,kg,45,kg,0,2025-11-21T14:35:58.374Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Lateral Raise, Cable",0,15,7,0,8,,0,2.5,kg,30,kg,0,2025-11-21T14:39:59.699Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Lateral Raise, Cable",0,15,6,0,8,,0,2.5,kg,30,kg,0,2025-11-21T14:42:52.919Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Reverse Fly, Leverage Machine",0,15,,0,8,,0,2.5,kg,,,0,,Deltoid Posterior,"Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Reverse Fly, Leverage Machine",0,15,11,0,8,,0,2.5,kg,50,kg,0,2025-11-21T14:52:19.109Z,Deltoid Posterior,"Deltoid Lateral,Infraspinatus,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Bicep Curl, Cable",0,12,10,0,8,,0,2.5,kg,27.5,kg,0,2025-11-21T14:56:28.206Z,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Bicep Curl, Cable",0,12,6,0,8,,0,2.5,kg,27.5,kg,0,2025-11-21T14:59:40.151Z,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,"Bicep Curl, Cable",0,12,,0,8,,0,2.5,kg,,,0,,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Skullcrusher,1,5,,0,,,0,7.5,kg,,,0,,Triceps Brachii,,
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Skullcrusher,0,12,8,0,8,,0,12.5,kg,30,kg,0,2025-11-21T15:03:48.344Z,Triceps Brachii,,
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Skullcrusher,0,12,7,0,8,,0,12.5,kg,30,kg,0,2025-11-21T15:05:03.889Z,Triceps Brachii,,
2025-11-21T13:52:54.571Z,UL Hypertrophy v1 (Alex),Day 4 – Upper,Skullcrusher,0,12,,0,8,,0,12.5,kg,,,0,,Triceps Brachii,,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Romanian Deadlift, Barbell",1,5,,0,,,0,27.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Romanian Deadlift, Barbell",1,5,,0,,,0,47.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Romanian Deadlift, Barbell",1,5,,0,,,0,75,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Romanian Deadlift, Barbell",0,6,7,0,7,,0,95,kg,145,kg,0,2025-11-19T07:33:22.212Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Romanian Deadlift, Barbell",0,6,7,0,7,,0,95,kg,145,kg,0,2025-11-19T07:38:10.453Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Hack Squat, Smith Machine",1,5,,0,,,0,30,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Hack Squat, Smith Machine",0,10,6,0,8,,0,38.5,kg,85,kg,0,2025-11-19T07:46:47.169Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Hack Squat, Smith Machine",0,10,4,0,8,,0,38.5,kg,85,kg,0,2025-11-19T07:50:54.193Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Hack Squat, Smith Machine",0,10,3,0,8,,0,38.5,kg,85,kg,0,2025-11-19T07:51:45.219Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Hack Squat, Smith Machine",0,10,3,0,8,,0,38.5,kg,85,kg,0,2025-11-19T07:53:16.263Z,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Leg Extension,1,5,,0,,,0,10,kg,,,0,,Quadriceps,,Single oben
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Leg Extension,1,5,,0,,,0,16,kg,,,0,,Quadriceps,,Single oben
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Leg Extension,0,12,14,0,8,,0,20,kg,90,kg,0,2025-11-19T08:07:12.924Z,Quadriceps,,Single oben
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Leg Extension,0,12,11,0,8,,0,20,kg,90,kg,0,2025-11-19T08:08:39.757Z,Quadriceps,,Single oben
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Lying Leg Curl,1,5,,0,,,0,8,kg,,,0,,Hamstrings,"Gastrocnemius,Sartorius",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Lying Leg Curl,0,12,15,0,8,,0,10.5,kg,40,kg,0,2025-11-19T08:17:36.017Z,Hamstrings,"Gastrocnemius,Sartorius",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Lying Leg Curl,0,12,6,0,8,,0,10.5,kg,40,kg,0,2025-11-19T08:20:44.791Z,Hamstrings,"Gastrocnemius,Sartorius",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Hip Adductor,1,5,,0,,,0,10,kg,,,0,,"Adductor Brevis,Adductor Longus,Adductor Magnus",Pectineous,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Hip Adductor,0,15,,0,8,,0,13,kg,,,0,,"Adductor Brevis,Adductor Longus,Adductor Magnus",Pectineous,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Hip Adductor,0,15,,0,8,,0,13,kg,,,0,,"Adductor Brevis,Adductor Longus,Adductor Magnus",Pectineous,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Ab Wheel,0,1,12,1,,,0,,,0,kg,0,2025-11-19T08:24:19.161Z,Iliopsoas,"Adductor Brevis,Adductor Longus,Deltoid Posterior,Latissimus Dorsi,Pectineous,Pectoralis Major Sternal Head,Sartorius,Serratus Anterior,Tensor Fasciae Latae,Teres Major",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Ab Wheel,0,1,6,1,,,0,,,0,kg,0,2025-11-19T08:27:53.679Z,Iliopsoas,"Adductor Brevis,Adductor Longus,Deltoid Posterior,Latissimus Dorsi,Pectineous,Pectoralis Major Sternal Head,Sartorius,Serratus Anterior,Tensor Fasciae Latae,Teres Major",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Ab Wheel,0,1,,1,,,0,,,,,0,,Iliopsoas,"Adductor Brevis,Adductor Longus,Deltoid Posterior,Latissimus Dorsi,Pectineous,Pectoralis Major Sternal Head,Sartorius,Serratus Anterior,Tensor Fasciae Latae,Teres Major",
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Hip Abductor,0,15,14,0,8,,0,86.75,kg,120,kg,0,2025-11-19T08:11:55.100Z,"Gluteus Maximus,Gluteus Medius",Tensor Fasciae Latae,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,Hip Abductor,0,15,10,0,8,,0,86.75,kg,120,kg,0,2025-11-19T08:14:00.610Z,"Gluteus Maximus,Gluteus Medius",Tensor Fasciae Latae,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Standing Calf Raise, Leverage Machine",0,12,15,0,8,,0,68.75,kg,110,kg,0,2025-11-19T08:30:49.971Z,Gastrocnemius,Soleus,
2025-11-19T07:27:23.945Z,UL Hypertrophy v1 (Alex),Day 3 – Lower,"Standing Calf Raise, Leverage Machine",0,12,12,0,8,,0,68.75,kg,110,kg,0,2025-11-19T08:33:43.497Z,Gastrocnemius,Soleus,
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Bench Press, Dumbbell",1,5,,0,,,0,31,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Bench Press, Dumbbell",0,10,6,0,8,,0,40,kg,72,kg,0,2025-11-17T07:38:07.501Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Bench Press, Dumbbell",0,10,5,0,8,,0,40,kg,72,kg,0,2025-11-17T07:39:34.375Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Bench Press, Dumbbell",0,10,6,0,8,,0,40,kg,68,kg,0,2025-11-17T07:43:30.884Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,1,5,,0,,,0,20,kg,,,0,,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,1,5,,0,,,0,35,kg,,,0,,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,1,5,,0,,,0,50,kg,,,0,,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,0,9,8,0,8,,0,65,kg,75,kg,0,2025-11-17T07:47:57.055Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,0,9,8,0,8,,0,65,kg,75,kg,0,2025-11-17T07:51:21.326Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Lat Pulldown,0,9,9,0,8,,0,65,kg,75,kg,0,2025-11-17T07:55:34.944Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Shoulder Press, Leverage Machine",1,5,5,0,,,0,5,kg,5,kg,0,2025-11-17T07:58:45.397Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Shoulder Press, Leverage Machine",0,9,14,0,7,,0,6.75,kg,40,kg,0,2025-11-17T07:58:46.622Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Shoulder Press, Leverage Machine",0,9,8,0,7,,0,6.75,kg,45,kg,0,2025-11-17T08:01:40.441Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Seated Row,1,5,,0,,,0,12.5,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Seated Row,1,5,,0,,,0,20,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Seated Row,0,12,10,0,8,,0,17.5,kg,60,kg,0,2025-11-17T08:05:03.150Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Seated Row,0,12,8,0,8,,0,17.5,kg,55,kg,0,2025-11-17T08:07:26.295Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Seated Row,0,12,8,0,8,,0,17.5,kg,55,kg,0,2025-11-17T08:10:59.181Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Lateral Raise, Cable",0,15,10,0,7,,0,2.5,kg,30,kg,0,2025-11-17T08:15:17.837Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Lateral Raise, Cable",0,15,7,0,7,,0,2.5,kg,30,kg,0,2025-11-17T08:17:43.128Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Lateral Raise, Cable",0,15,9,0,7,,0,2.5,kg,20,kg,0,2025-11-17T08:19:46.758Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Chest Fly, Leverage Machine",0,15,11,0,8,,0,3.75,kg,50,kg,0,2025-11-17T08:33:00.615Z,Pectoralis Major Sternal Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Clavicular Head",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Chest Fly, Leverage Machine",0,15,9,0,8,,0,3.75,kg,50,kg,0,2025-11-17T08:35:14.427Z,Pectoralis Major Sternal Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Clavicular Head",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Chest Fly, Leverage Machine",0,15,7,0,8,,0,3.75,kg,45,kg,0,2025-11-17T08:37:26.457Z,Pectoralis Major Sternal Head,"Biceps Brachii,Deltoid Anterior,Pectoralis Major Clavicular Head",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Incline Curl,1,5,,0,,,0,10,kg,,,0,,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Incline Curl,0,12,8,0,8,,0,5,kg,24,kg,0,2025-11-17T08:40:39.202Z,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Incline Curl,0,12,6,0,8,,0,5,kg,24,kg,0,2025-11-17T08:42:58.668Z,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Incline Curl,0,12,5,0,8,,0,5,kg,24,kg,0,2025-11-17T08:46:10.547Z,Biceps Brachii,"Brachialis,Brachioradialis",
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Triceps Extension, Cable",0,15,8,0,8,,0,2.5,kg,50,kg,0,2025-11-17T08:25:45.914Z,Triceps Brachii,,
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Triceps Extension, Cable",0,15,6,0,8,,0,2.5,kg,50,kg,0,2025-11-17T08:27:39.551Z,Triceps Brachii,,
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,"Triceps Extension, Cable",0,15,4,0,8,,0,2.5,kg,50,kg,0,2025-11-17T08:31:32.375Z,Triceps Brachii,,
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Triceps Pushdown,0,12,10,0,8,,0,10,kg,65,kg,0,2025-11-17T08:50:20.405Z,Triceps Brachii,,
2025-11-17T07:27:45.535Z,UL Hypertrophy v1 (Alex),Day 2 – Upper,Triceps Pushdown,0,12,4,0,8,,0,10,kg,60,kg,0,2025-11-17T08:50:37.630Z,Triceps Brachii,,
2025-11-12T07:49:16.471Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Squat,1,5,,0,,,0,25,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-12T07:49:16.471Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Squat,1,5,,0,,,0,42.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
2025-11-12T07:49:16.471Z,UL Hypertrophy v1 (Alex),Day 1 – Lower,Squat,1,5,,0,,,0,68.5,kg,,,0,,Quadriceps,"Adductor Magnus,Gluteus Maximus,Soleus",
